ind	P	D
62	34.306451612903224	0.6290322580645161
63	34.96825396825397	1.1904761904761905
64	35.0625	0.625
65	35.723076923076924	1.1846153846153846
66	36.93939393939394	1.7424242424242424
67	37.64179104477612	1.2388059701492538
68	37.8235294117647	0.7205882352941176
69	38.56521739130435	1.2753623188405796
70	38.77142857142857	0.7428571428571429
71	39.53521126760563	1.295774647887324
72	39.75	0.75
73	40.52054794520548	1.3013698630136987
74	40.82432432432432	0.8378378378378378
75	41.68	1.3866666666666667
76	42.0	0.8552631578947368
77	42.87012987012987	1.4025974025974026
78	43.243589743589745	0.9102564102564102
79	44.177215189873415	1.4683544303797469
80	44.5875	0.95
81	45.55555555555556	1.5061728395061729
82	46.0	0.9878048780487805
83	47.0	1.5421686746987953
84	47.476190476190474	1.0238095238095237
85	48.50588235294118	1.576470588235294
86	49.01162790697674	1.058139534883721
87	49.0	0.5402298850574713
88	49.54545454545455	1.0909090909090908
89	50.640449438202246	1.6404494382022472
90	51.21111111111111	1.1222222222222222
91	51.24175824175824	0.5824175824175825
92	51.83695652173913	1.141304347826087
93	51.89247311827957	0.6021505376344086
94	52.51063829787234	1.1595744680851063
95	53.68421052631579	1.7157894736842105
96	54.354166666666664	1.21875
97	54.4639175257732	0.6597938144329897
98	55.13265306122449	1.2142857142857142
99	55.313131313131315	0.7272727272727273
100	56.06	1.29
101	56.2970297029703	0.7821782178217822
102	57.09803921568628	1.3431372549019607
103	57.37864077669903	0.8252427184466019
104	58.22115384615385	1.3846153846153846
105	58.56190476190476	0.8857142857142857
106	59.4622641509434	1.4433962264150944
107	59.8411214953271	0.9252336448598131
108	60.77777777777778	1.4814814814814814
109	61.174311926605505	0.944954128440367
110	62.127272727272725	1.5
111	62.567567567567565	0.990990990990991
112	63.5625	1.5446428571428572
113	64.01769911504425	1.008849557522124
114	65.02631578947368	1.5614035087719298
115	65.51304347826087	1.0434782608695652
116	65.47413793103448	0.5172413793103449
117	65.99145299145299	1.0683760683760684
118	67.05932203389831	1.61864406779661
119	67.63865546218487	1.134453781512605
120	67.69166666666666	0.6083333333333333
121	68.29752066115702	1.1570247933884297
122	68.30327868852459	0.5573770491803278
123	68.86178861788618	1.1056910569105691
124	69.96774193548387	1.653225806451613
125	70.552	1.136
126	70.61904761904762	0.6190476190476191
127	71.23622047244095	1.1653543307086613
128	71.3671875	0.6796875
129	72.04651162790698	1.2248062015503876
130	72.1923076923077	0.6923076923076923
131	72.8854961832061	1.2366412213740459
132	73.07575757575758	0.7348484848484849
133	73.81203007518798	1.2781954887218046
134	74.01492537313433	0.746268656716418
135	74.76296296296296	1.288888888888889
136	75.00735294117646	0.7867647058823529
137	75.7956204379562	1.3284671532846715
138	76.07246376811594	0.8188405797101449
139	76.89208633093526	1.3597122302158273
140	77.22857142857143	0.8785714285714286
141	78.1063829787234	1.4184397163120568
142	78.45774647887323	0.8943661971830986
143	79.35664335664336	1.4405594405594406
144	79.72916666666667	0.9166666666666666
145	80.64827586206897	1.4620689655172414
146	81.06849315068493	0.9657534246575342
147	82.03401360544218	1.510204081632653
148	82.47972972972973	0.9932432432432432
149	83.46979865771812	1.5369127516778522
150	83.93333333333334	1.0133333333333334
151	84.94039735099338	1.5562913907284768
152	85.4342105263158	1.0460526315789473
153	85.40522875816994	0.5228758169934641
154	85.92207792207792	1.0649350649350648
155	85.91612903225807	0.5419354838709678
156	86.4551282051282	1.0833333333333333
157	87.53503184713375	1.624203821656051
158	88.10759493670886	1.120253164556962
159	88.11949685534591	0.559748427672956
160	88.675	1.1
161	89.77018633540372	1.639751552795031
162	90.35185185185185	1.1296296296296295
163	90.40490797546012	0.6012269938650306
164	91.0	1.1402439024390243
165	92.13333333333334	1.6787878787878787
166	92.75903614457832	1.1746987951807228
167	92.88023952095809	0.6706586826347305
168	93.54166666666667	1.2083333333333333
169	93.6508875739645	0.6568047337278107
170	94.30588235294118	1.2
171	94.45029239766082	0.6900584795321637
172	95.1453488372093	1.2383720930232558
173	95.32947976878613	0.7283236994219653
174	96.06896551724138	1.2816091954022988
175	96.32	0.7942857142857143
176	97.125	1.3465909090909092
177	97.38983050847457	0.807909604519774
178	98.20786516853933	1.3595505617977528
179	98.50837988826815	0.8435754189944135
180	99.36111111111111	1.3944444444444444
181	99.70718232044199	0.8895027624309392
182	100.6043956043956	1.4395604395604396
183	100.97267759562841	0.912568306010929
184	101.8913043478261	1.4619565217391304
185	102.31891891891892	0.972972972972973
186	103.29569892473118	1.521505376344086
187	103.76470588235294	1.0160427807486632
188	104.78191489361703	1.5638297872340425
189	105.28042328042328	1.0476190476190477
190	106.32631578947368	1.5947368421052632
191	106.83246073298429	1.057591623036649
192	106.8125	0.53125
193	107.34196891191709	1.077720207253886
194	107.34020618556701	0.5463917525773195
195	107.8923076923077	1.0974358974358975
196	108.99489795918367	1.6479591836734695
197	109.59390862944163	1.1472081218274113
198	109.65656565656566	0.6111111111111112
199	110.2713567839196	1.1608040201005025
200	110.39	0.665
201	111.05970149253731	1.2139303482587065
202	111.23267326732673	0.7178217821782178
203	111.95566502463055	1.2660098522167487
204	112.16666666666667	0.7549019607843137
205	112.92682926829268	1.302439024390244
206	113.14563106796116	0.7621359223300971
207	113.91304347826087	1.3091787439613527
208	114.1201923076923	0.75
209	114.88038277511961	1.3014354066985645
210	115.13809523809523	0.8
211	115.9478672985782	1.3507109004739337
212	116.25	0.8443396226415094
213	117.10328638497653	1.3943661971830985
214	117.4392523364486	0.8785046728971962
215	118.32558139534883	1.427906976744186
216	118.70370370370371	0.9212962962962963
217	119.63133640552995	1.4700460829493087
218	120.03669724770643	0.9495412844036697
219	120.99086757990868	1.4977168949771689
220	121.45	1.0045454545454546
221	122.45701357466064	1.5520361990950227
222	122.95495495495496	1.045045045045045
223	124.0	1.5919282511210762
224	124.52678571428571	1.0758928571428572
225	124.52888888888889	0.5511111111111111
226	125.07964601769912	1.0973451327433628
227	125.10572687224669	0.5726872246696035
228	125.6842105263158	1.1228070175438596
229	125.7117903930131	0.5720524017467249
230	126.29130434782608	1.1217391304347826
231	126.34632034632034	0.5974025974025974
232	126.95258620689656	1.146551724137931
233	127.05579399141631	0.6437768240343348
234	127.7094017094017	1.1923076923076923
235	127.87659574468086	0.7063829787234043
236	128.59322033898306	1.2542372881355932
237	128.79324894514767	0.7383966244725738
238	129.5420168067227	1.2857142857142858
239	129.77405857740587	0.7698744769874477
240	130.55416666666667	1.3166666666666667
241	130.83402489626556	0.8174273858921162
